0, 5, -1209
0, 6, -1210
0, 5, -1211
0, 6, -1212
0, 5, -1213
0, 6, -1214
0, 5, -1215
0, 6, -1216
0, 5, -1217
0, 6, -1218
0, 5, -1219
0, 6, -1220
0, 5, -1221
0, 6, -1222
0, 5, -1223
0, 6, -1224
0, 5, -1225
0, 6, -1226
0, 5, -1227
0, 6, -1228
0, 5, -1229
0, 6, -1230
0, 5, -1231
0, 6, -1232
0, 5, -1233
0, 6, -1234
0, 5, -1235
0, 6, -1236
0, 5, -1237
0, 6, -1238
0, 5, -1239
0, 6, -1240
0, 5, -1241
0, 6, -1242
0, 5, -1243
0, 6, -1244
0, 5, -1245
0, 6, -1246
0, 5, -1247
0, 6, -1248
0, 5, -1249
0, 6, -1250
0, 5, -1251
0, 6, -1252
0, 5, -1253
0, 6, -1254
0, 5, -1255
0, 6, -1256
0, 5, -1257
0, 6, -1258
0, 5, -1259
0, 6, -1260
0, 5, -1261
0, 6, -1262
0, 5, -1263
0, 6, -1264
0, 5, -1265
0, 6, -1266
0, 5, -1267
0, 6, -1268
0, 5, -1269
0, 6, -1270
0, 5, -1271
0, 6, -1272
0, 5, -1273
0, 6, -1274
0, 5, -1275
0, 6, -1276
0, 5, -1277
0, 6, -1278
0, 5, -1279
0, 6, -1280
0, 5, -1281
0, 6, -1282
0, 5, -1283
0, 6, -1284
0, 5, -1285
0, 6, -1286
0, 5, -1287
0, 6, -1288
0, 5, -1289
0, 6, -1290
0, 5, -1291
0, 6, -1292
0, 5, -1293
0, 6, -1294
0, 5, -1295
0, 6, -1296
0, 5, -1297
0, 6, -1298
0, 5, -1299
0, 6, -1300
0, 5, -1301
0, 6, -1302
0, 5, -1303
0, 6, -1304
0, 5, -1305
0, 6, -1306
0, 5, -1307
0, 6, -1308
0, 5, -1309
0, 6, -1310
0, 5, -1311
0, 6, -1312
0, 5, -1313
0, 6, -1314
0, 5, -1315
0, 6, -1316
0, 5, -1317
0, 6, -1318
0, 5, -1319
0, 6, -1320
0, 5, -1321
0, 6, -1322
0, 5, -1323
0, 6, -1324
0, 5, -1325
0, 6, -1326
0, 5, -1327
0, 6, -1328
0, 5, -1329
0, 6, -1330
0, 5, -1331
0, 6, -1332
0, 5, -1333
0, 6, -1334
0, 5, -1335
0, 6, -1336
0, 5, -1337
0, 6, -1338
0, 5, -1339
0, 6, -1340
0, 5, -1341
0, 6, -1342
0, 5, -1343
0, 6, -1344
0, 5, -1345
0, 6, -1346
0, 5, -1347
0, 6, -1348
0, 5, -1349
0, 6, -1350
0, 5, -1351
